Depto,C1,C2,CR,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,SM1,SM2,SM3,SM4,SM5,SM6,SM7,SM8,NF,SM9,SM10,Carrera,Campus,Sem,Sexo,Apr
Ingeniería Civil Industrial,100.0,95.0,0.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,105.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,0.0,0.0,6,2.0,2.0,1,1
Ingeniería en Aviación Comercial,50.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,60.0,100.0,0.0,40.0,100.0,0.0,68.0,90.0,81.0,97.0,0.0,54.0,0.0,82.0,0.0,90.0,100.0,100.0,100.0,105.0,95.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,15,2.0,2.0,1,0
Ingeniería Civil Industrial,90.0,60.0,0.0,100.0,100.0,100.0,75.0,50.0,100.0,100.0,67.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,93.0,96.0,91.0,98.0,79.0,100.0,100.0,100.0,100.0,105.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,6,2.0,2.0,1,1
Ingeniería en Aviación Comercial,75.0,55.0,0.0,0.0,100.0,0.0,0.0,75.0,0.0,100.0,100.0,0.0,100.0,86.0,97.0,27.0,91.0,0.0,0.0,35.0,91.0,0.0,0.0,100.0,95.0,0.0,100.0,105.0,50.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,59.0,0.0,0.0,15,2.0,2.0,0,1
Ingeniería Civil Industrial,100.0,95.0,0.0,100.0,100.0,100.0,100.0,50.0,100.0,100.0,83.0,60.0,100.0,33.0,100.0,100.0,100.0,80.0,59.0,84.0,0.0,100.0,70.0,100.0,95.0,100.0,100.0,105.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,88.0,95.0,0.0,100.0,100.0,100.0,100.0,75.0,60.0,100.0,100.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,28.0,91.0,0.0,0.0,100.0,95.0,100.0,85.0,105.0,0.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,50.0,100.0,100.0,100.0,89.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,98.0,90.0,0.0,100.0,0.0,30.0,75.0,75.0,80.0,100.0,100.0,60.0,100.0,86.0,92.0,94.0,88.0,88.0,60.0,81.0,100.0,92.0,78.0,100.0,95.0,100.0,100.0,105.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,91.0,0.0,0.0,6,2.0,2.0,1,1
Ingeniería Civil Industrial,98.0,55.0,0.0,80.0,0.0,100.0,100.0,75.0,80.0,100.0,100.0,100.0,100.0,94.0,98.0,100.0,100.0,100.0,100.0,98.0,91.0,100.0,100.0,100.0,95.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,81.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,74.0,50.0,0.0,100.0,100.0,90.0,100.0,100.0,80.0,80.0,50.0,60.0,67.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,100.0,95.0,100.0,0.0,30.0,10.0,95.0,35.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,6,2.0,2.0,1,1
Ingeniería Civil Industrial,83.0,76.0,0.0,100.0,100.0,100.0,100.0,50.0,100.0,100.0,67.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,105.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,88.0,0.0,0.0,6,2.0,2.0,1,1
Ingeniería Civil Industrial,99.0,55.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,105.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,88.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,78.0,100.0,0.0,100.0,0.0,30.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,105.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,55.0,35.0,60.0,100.0,0.0,100.0,100.0,50.0,60.0,100.0,17.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,91.0,100.0,100.0,100.0,95.0,100.0,100.0,65.0,55.0,0.0,0.0,90.0,90.0,75.0,100.0,100.0,100.0,69.0,0.0,100.0,100.0,66.0,0.0,0.0,6,2.0,2.0,1,1
Ingeniería Civil Industrial,95.0,70.0,0.0,100.0,100.0,100.0,100.0,50.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,91.0,100.0,100.0,100.0,95.0,100.0,85.0,105.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,0.0,0.0,6,2.0,2.0,1,1
Ingeniería Civil Industrial,100.0,80.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,83.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,80.0,100.0,105.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,0.0,0.0,6,2.0,2.0,1,1
Ingeniería Civil Industrial,88.5,75.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,83.0,100.0,100.0,77.0,86.0,100.0,68.0,62.0,77.0,86.0,0.0,87.0,77.0,97.0,100.0,100.0,100.0,105.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,85.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,110.0,105.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,72.0,30.0,65.0,67.0,100.0,100.0,100.0,0.0,20.0,60.0,33.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,105.0,0.0,100.0,95.0,95.0,25.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,74.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,75.0,100.0,0.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,91.0,100.0,100.0,100.0,100.0,90.0,100.0,105.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,93.5,0.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,86.0,88.0,89.0,96.0,98.0,55.0,98.0,100.0,100.0,80.0,100.0,100.0,100.0,90.0,105.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,70.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,73.5,50.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,105.0,0.0,90.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,76.0,0.0,0.0,6,2.0,2.0,1,1
Ingeniería Civil Industrial,98.5,55.0,0.0,100.0,100.0,100.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,95.0,100.0,105.0,0.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,84.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,87.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,91.0,100.0,100.0,100.0,100.0,100.0,90.0,75.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,0.0,0.0,6,2.0,2.0,1,1
Ingeniería Civil Industrial,95.0,90.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,83.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,105.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.0,0.0,0.0,6,2.0,2.0,1,1
Ingeniería Civil Industrial,83.5,20.0,55.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,83.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,110.0,105.0,100.0,45.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,79.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,98.5,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,91.0,100.0,89.0,93.0,57.0,93.0,92.0,100.0,98.0,94.0,100.0,100.0,100.0,100.0,105.0,90.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,49.0,0.0,0.0,6,2.0,2.0,0,0
Ingeniería Civil Industrial,70.0,80.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,91.0,100.0,100.0,100.0,100.0,100.0,100.0,105.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,87.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,91.0,55.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,105.0,95.0,90.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.0,0.0,0.0,6,2.0,2.0,1,1
Ingeniería Civil Industrial,88.5,85.0,0.0,83.0,100.0,100.0,100.0,100.0,100.0,100.0,83.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,91.0,0.0,0.0,6,2.0,2.0,1,1
Ingeniería Civil Industrial,90.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,88.0,100.0,100.0,100.0,100.0,97.0,100.0,100.0,100.0,105.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.0,0.0,0.0,6,2.0,2.0,1,1
Ingeniería Civil Industrial,88.5,60.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,94.0,100.0,100.0,92.0,100.0,0.0,0.0,100.0,0.0,0.0,92.0,95.0,95.0,100.0,105.0,0.0,0.0,70.0,35.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,73.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,88.5,100.0,0.0,100.0,100.0,100.0,75.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,92.0,100.0,100.0,100.0,105.0,95.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,95.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,50.0,0.0,75.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,75.0,95.0,80.0,0.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,77.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,90.0,0.0,85.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,91.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,95.0,95.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,77.0,0.0,0.0,6,2.0,2.0,1,1
Ingeniería Civil Industrial,95.0,40.0,0.0,100.0,100.0,100.0,100.0,75.0,60.0,100.0,33.0,100.0,67.0,100.0,100.0,100.0,100.0,100.0,95.0,98.0,100.0,100.0,0.0,97.0,90.0,100.0,100.0,105.0,80.0,100.0,95.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,74.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,105.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,70.0,0.0,0.0,100.0,10.0,100.0,100.0,100.0,100.0,100.0,83.0,80.0,60.0,95.0,98.0,100.0,100.0,100.0,91.0,0.0,100.0,95.0,88.0,100.0,95.0,100.0,95.0,105.0,0.0,0.0,55.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,40.0,0.0,35.0,0.0,0.0,6,2.0,2.0,0,0
Ingeniería Civil Industrial,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,110.0,75.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,65.0,15.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,91.0,0.0,0.0,92.0,95.0,95.0,100.0,105.0,0.0,0.0,65.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,67.0,0.0,0.0,6,2.0,2.0,1,1
Ingeniería Civil Industrial,97.0,65.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.0,95.0,80.0,110.0,105.0,95.0,55.0,100.0,95.0,85.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,87.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,80.0,55.0,0.0,100.0,100.0,100.0,75.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,105.0,70.0,100.0,75.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,51.0,80.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,90.0,0.0,75.0,83.0,100.0,100.0,100.0,100.0,80.0,100.0,83.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,91.0,100.0,100.0,85.0,100.0,95.0,90.0,105.0,100.0,100.0,90.0,0.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,73.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,100.0,90.0,0.0,100.0,100.0,100.0,100.0,100.0,40.0,100.0,67.0,100.0,100.0,100.0,100.0,100.0,100.0,66.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,95.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,92.0,95.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,95.0,100.0,105.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.0,0.0,0.0,6,2.0,2.0,1,1
Ingeniería Civil Industrial,48.5,35.0,70.0,100.0,100.0,30.0,100.0,100.0,40.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,87.0,100.0,100.0,98.0,100.0,96.0,100.0,97.0,100.0,100.0,75.0,85.0,0.0,45.0,30.0,35.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,66.0,0.0,0.0,6,2.0,2.0,1,1
Ingeniería Civil Industrial,98.5,85.0,0.0,100.0,100.0,30.0,100.0,75.0,100.0,100.0,83.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,55.0,100.0,85.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,0.0,0.0,6,2.0,2.0,1,1
Ingeniería Civil Industrial,98.5,0.0,70.0,100.0,100.0,100.0,75.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,90.0,95.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,73.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,95.0,90.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,83.0,100.0,100.0,100.0,100.0,100.0,100.0,46.0,100.0,65.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,105.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,0.0,0.0,6,2.0,2.0,1,1
Ingeniería Civil Industrial,87.0,90.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,72.0,98.0,95.0,82.0,100.0,82.0,0.0,100.0,100.0,95.0,110.0,105.0,75.0,100.0,100.0,100.0,95.0,100.0,100.0,0.0,100.0,100.0,78.0,100.0,60.0,92.0,0.0,0.0,6,2.0,2.0,1,1
Ingeniería Civil Industrial,100.0,100.0,0.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,85.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,100.0,0.0,95.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,105.0,90.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,100.0,20.0,85.0,100.0,100.0,100.0,50.0,100.0,100.0,100.0,50.0,20.0,100.0,0.0,100.0,100.0,100.0,100.0,63.0,97.0,0.0,0.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,80.0,60.0,100.0,100.0,100.0,100.0,0.0,46.0,100.0,100.0,89.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,85.0,0.0,90.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,105.0,100.0,100.0,95.0,80.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,78.0,0.0,0.0,6,2.0,2.0,1,1
Ingeniería Civil Industrial,100.0,95.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.0,97.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,95.0,100.0,50.0,80.0,100.0,25.0,100.0,100.0,100.0,100.0,100.0,50.0,100.0,96.0,0.0,0.0,6,2.0,2.0,1,1
Ingeniería Civil Industrial,100.0,0.0,70.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,86.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,105.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,78.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,95.0,46.0,0.0,33.0,100.0,100.0,75.0,100.0,40.0,100.0,83.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,82.0,0.0,0.0,6,2.0,2.0,1,1
Ingeniería Civil Industrial,55.0,85.0,0.0,100.0,100.0,30.0,100.0,100.0,60.0,100.0,83.0,60.0,60.0,80.0,100.0,100.0,100.0,100.0,88.0,97.0,100.0,100.0,100.0,100.0,95.0,85.0,100.0,100.0,80.0,60.0,45.0,80.0,50.0,100.0,100.0,100.0,95.0,100.0,0.0,100.0,0.0,75.0,0.0,0.0,6,2.0,2.0,1,1
Ingeniería Civil Industrial,45.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,80.0,60.0,0.0,0.0,100.0,0.0,95.0,100.0,62.0,33.0,0.0,93.0,0.0,0.0,90.0,100.0,95.0,85.0,100.0,55.0,80.0,100.0,75.0,80.0,90.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,6,2.0,2.0,1,0
Ingeniería Civil Industrial,100.0,0.0,62.0,100.0,0.0,100.0,75.0,100.0,60.0,100.0,0.0,100.0,0.0,0.0,100.0,33.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,90.0,80.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,54.0,0.0,0.0,6,2.0,2.0,0,0
Ingeniería Civil Industrial,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,0.0,0.0,6,2.0,2.0,1,1
Ingeniería Civil Industrial,40.0,100.0,0.0,67.0,100.0,0.0,100.0,75.0,60.0,80.0,33.0,60.0,100.0,90.0,85.0,100.0,88.0,55.0,90.0,94.0,100.0,96.0,88.0,90.0,95.0,90.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,80.0,0.0,0.0,69.0,100.0,100.0,100.0,75.0,0.0,0.0,6,2.0,2.0,1,1
Ingeniería Civil Industrial,95.0,95.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,90.0,100.0,95.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,70.0,50.0,0.0,83.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,80.0,100.0,33.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,80.0,100.0,105.0,100.0,95.0,100.0,100.0,30.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,73.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,100.0,0.0,33.0,60.0,0.0,90.0,100.0,75.0,60.0,80.0,17.0,60.0,100.0,81.0,93.0,100.0,79.0,86.0,52.0,60.0,0.0,64.0,0.0,90.0,100.0,90.0,60.0,100.0,90.0,50.0,85.0,80.0,100.0,100.0,80.0,100.0,0.0,75.0,46.0,80.0,100.0,44.0,0.0,0.0,6,2.0,2.0,1,0
Ingeniería Civil Industrial,70.0,40.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,67.0,40.0,100.0,100.0,93.0,100.0,96.0,100.0,93.0,70.0,91.0,87.0,77.0,100.0,95.0,90.0,100.0,90.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,67.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,100.0,95.0,0.0,100.0,100.0,90.0,100.0,100.0,0.0,100.0,83.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.0,90.0,90.0,100.0,105.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,94.0,0.0,0.0,6,2.0,2.0,0,1
